id,id,dist,x0,y0,z0,absmag,mag,vx,vy,vz,spect,sy_pnum
157578,0,471.7551,323.793,196.63,281.153,1.186,9.555,-1.27E-05,2.1446926017e-05,-1.30E-05,G,0
157582,9724,9.1424,7.448,4.523,-2.767,10.385,10.19,-6.14E-05,3.09731017332e-05,3.4809735532e-06,M,0
157601,0,507.1306,428.571,260.302,-75.841,0.789,9.315,-2.39E-05,1.84381221002e-05,1.10459078576e-05,G,0
157614,0,246.8648,139.936,85.003,184.756,2.586,9.548,1.5933170198e-05,4.1044009952e-05,3.42895313222e-05,F,0
157619,9725,99.8004,80.557,48.937,32.801,3.904,8.9,1.2177275362999996e-05,-1.85E-05,-2.30E-06,F,0
157625,9726,64.8908,27.439,16.67,56.392,3.449,7.51,2.79816720238e-05,1.92128073478e-05,-4.10E-05,F,0
157632,9728,310.9212,194.399,118.1,-211.975,2.317,9.78,1.7491738803e-05,1.51533748894e-05,5.3594319768e-06,F,0
157637,0,211.6764,91.798,55.77,-182.4,2.548,9.176,7.353377779e-06,1.5302588670599998e-05,-1.41E-06,F,0
157640,9729,133.6898,73.928,44.914,-101.933,2.08,7.71,-3.30E-06,3.44489652254e-05,1.27863946342e-05,F,0
157644,9727,33.1565,6.239,3.79,32.343,2.667,5.27,-1.02E-05,1.99006215584e-05,-2.76E-05,A,0
157658,9730,149.8927,126.393,76.8,-24.381,3.891,9.77,-1.07E-05,2.0675306806e-05,5.1928439882e-06,F,0
157686,0,476.7073,406.171,246.848,-36.614,-0.101,8.29,-1.12E-05,4.882356681839999e-05,-3.29E-05,K,0
157697,0,595.8969,509.208,309.516,-0.009,0.406,9.282,-3.66E-06,1.0291662854e-06,-7.15E-05,K,0
157711,0,161.9025,108.011,65.66,-101.167,3.762,9.808,-1.86E-05,-2.51E-05,-2.15E-05,F,0
157719,0,758.5981,332.836,202.342,650.96,0.379,9.779,-1.08E-05,-5.55E-06,-2.82E-05,B,0
157726,9732,401.4303,342.373,208.146,-24.54,1.292,9.31,2.8325068123e-05,8.101490709399998e-06,1.3044963720799998e-05,G,0
157740,0,265.5028,223.038,135.627,48.488,2.809,9.929,5.8275135644e-06,3.9306589212e-05,-1.12E-05,F,0
157743,0,644.4954,425.549,258.776,409.045,0.432,9.478,-1.80E-06,2.35093466366e-05,-2.09E-05,K,0
157755,0,1036.7723,487.901,296.721,865.336,-0.561,9.517,-2.55E-06,-1.43E-06,-2.82E-05,A,0
157756,9733,300.4412,256.661,156.091,-5.08,0.901,8.29,-1.85E-05,3.0226010815e-05,-3.75E-06,F,0
157765,0,139.312,87.99,53.517,93.816,3.783,9.503,-6.96E-06,2.87931497106e-05,-4.73E-05,F,0
157770,9734,480.2874,332.737,202.379,-281.078,1.112,9.52,-3.37E-05,1.57328558068e-05,-6.24E-05,K,0
157780,9735,289.1475,181.509,110.406,-196.14,1.484,8.79,-7.65E-06,7.020201801799999e-06,-8.71E-06,F,0
157824,9737,356.7146,267.663,162.856,-170.528,-0.422,7.34,-1.93E-05,-3.44E-06,-4.73E-05,K,0
157825,9736,578.0347,354.377,215.616,402.556,0.1,8.91,6.658409482999999e-06,-1.08E-05,-6.03E-08,A,0
157829,9738,384.5015,289.003,175.845,-182.75,-0.584,7.34,4.172875812599999e-06,4.53149989358e-05,-1.26E-05,G,0
157836,0,432.9655,265.126,161.326,301.896,0.924,9.106,-1.57E-07,-3.70E-06,1.7241345814e-06,A,0
157840,9739,255.903,191.008,116.229,124.471,0.78,7.82,-2.72E-05,3.2157613873e-05,-1.79E-05,K,0
157857,9741,73.8864,38.087,23.18,-58.918,5.257,9.6,6.203614054e-07,-1.05E-05,-8.14E-06,K,0
157858,9740,483.1463,291.361,177.33,342.189,0.59,9.01,-6.25E-06,3.6025930049999995e-05,-1.33E-05,A,0
157865,0,62.0771,52.957,32.232,3.201,5.564,9.529,5.495359599399999e-06,2.60296287218e-05,-1.44E-06,G,0
157874,9742,47.9655,40.971,24.94,0.27,5.275,8.68,1.9867917168e-05,1.25084073158e-05,-5.99E-06,G,0
157878,0,118.4652,81.125,49.384,70.809,2.919,8.287,4.701256119999999e-06,1.5830968977999998e-06,-1.43E-05,F,0
157894,9743,136.2398,44.205,26.913,126.027,3.478,9.15,-5.04E-06,1.0221144012199998e-05,-4.14E-07,F,0
157898,9744,146.7383,115.144,70.104,-57.96,3.947,9.78,3.19562774696e-05,8.524603760199998e-06,-1.76E-05,G,0
157943,9745,347.2622,108.194,65.894,323.331,0.307,8.01,1.15293196282e-05,-7.59E-06,-2.31E-06,A,0
157947,9746,182.4385,59.166,36.035,168.774,3.044,9.35,-5.44E-06,1.43306550684e-05,-2.12E-06,F,0
157960,9747,239.1384,104.678,63.762,-205.339,1.847,8.74,1.47077775702e-05,-1.04E-06,-4.42E-06,A,0
157962,0,662.1645,29.935,18.234,661.236,0.504,9.609,1.86813610038e-05,4.782403888679999e-05,-3.21E-05,G,0
157963,9748,523.7216,440.375,268.248,91.635,-1.586,7.01,7.8735819888e-06,1.4971456717799996e-05,1.80875719156e-05,K,0
157968,9749,26.0726,19.647,11.969,-12.268,8.799,10.88,1.9540873264e-06,5.0656034693e-05,4.53896058264e-05,K,0
157973,0,135.7252,111.675,68.032,36.356,3.526,9.189,2.97436210566e-05,3.52737290708e-05,1.10867883456e-05,F,0
157976,9751,301.6135,245.743,149.708,-90.381,2.433,9.83,3.3389138574e-06,5.37190052564e-05,-1.93E-06,G,0
157978,9752,181.4808,118.224,72.024,-117.35,2.326,8.62,-2.39E-05,8.03628633104e-05,-4.65E-06,K,0
157986,9753,39.604,33.328,20.306,-6.735,6.571,9.56,-1.63E-05,2.4962647985e-05,-5.38E-06,K,0
157987,0,563.8696,41.295,25.161,-561.792,0.258,9.014,-1.87E-05,1.6882619531799995e-05,-4.74E-05,K,0
158007,0,249.7423,122.216,74.479,-204.664,2.946,9.933,-2.47E-05,3.0580649048399995e-05,-1.20E-05,F,0
158011,0,621.8681,528.081,321.824,-65.415,0.636,9.604,-6.40E-06,5.958331126e-05,3.41628018094e-05,G,0
158015,0,491.4894,305.633,186.266,336.832,0.485,8.943,-7.71E-07,1.48508592782e-05,-1.43E-05,K,0
158028,0,576.3069,335.719,204.615,-421.373,0.745,9.548,-3.88E-06,5.437309306439999e-05,4.307781423e-06,K,0
158032,9754,87.7963,47.541,28.976,67.885,2.273,6.99,7.327827473999999e-06,3.3399358696e-06,-6.56E-06,F,0
158043,9755,275.3811,232.369,141.636,-42.176,1.68,8.88,-3.78E-06,-3.75E-05,1.37246018338e-05,G,0
158050,0,596.2381,336.412,205.063,447.522,-0.061,8.816,-3.05E-06,-1.85E-05,-1.35E-05,K,0
158053,0,150.9949,93.008,56.695,104.569,3.135,9.03,-5.52E-06,3.4804625471e-05,-2.07E-05,F,0
158057,0,422.44,164.007,99.975,376.248,0.232,8.361,1.01066786458e-05,3.97337903116e-05,-6.76E-06,G,0
158062,0,261.804,166.269,101.358,-174.993,2.888,9.978,1.747640862e-07,6.811813514219999e-05,-2.47E-05,F,0
158077,0,199.6911,136.115,82.988,120.259,2.531,9.033,-7.96E-06,2.77905557424e-05,-1.60E-05,G,0
158078,0,700.05,149.318,91.038,-677.854,0.24,9.466,6.402906432999999e-06,7.408259834139999e-05,-1.78E-05,K,0
158083,0,309.848,139.632,85.136,-263.174,1.693,9.149,-2.80E-06,3.4048336443e-05,7.222560217399999e-06,A,0
158085,9756,176.3668,71.189,43.405,155.414,2.628,8.86,-6.07E-07,1.24797909742e-05,-1.02E-05,B,0
158086,0,283.3752,172.607,105.242,-198.576,2.557,9.819,3.433960992e-06,3.996578708099999e-05,-4.19E-06,K,0
158089,9757,653.5171,369.794,225.478,-489.384,-1.266,7.81,-1.63E-05,-1.84E-06,2.80685430608e-05,M,0
158093,9758,404.3593,331.984,202.427,110.979,1.666,9.7,2.29421298656e-05,2.05291590614e-05,-3.85E-06,A,0
158103,0,164.0801,22.558,13.756,161.939,3.674,9.749,-2.83E-06,5.44364578208e-05,3.505501846e-06,F,0
158107,9759,366.7147,224.52,136.912,255.588,0.658,8.48,1.548348483e-06,-3.92E-06,5.3992904526e-06,F,0
158108,9760,542.3662,398.608,243.071,-276.024,0.729,9.4,1.63123367242e-05,-1.37E-05,9.8338013884e-06,G,0
158111,9761,468.4078,233.621,142.464,-380.172,0.857,9.21,-3.28E-05,8.87454073748e-05,-1.60E-06,K,0
158147,9763,128.5959,26.345,16.07,124.838,-0.326,5.22,1.4380733666199998e-05,1.5125780559999997e-07,-3.40E-06,G,0
158158,9765,1638.1671,606.765,370.118,1475.954,-2.772,8.3,1.04327005376e-05,-5.82E-06,-2.83E-06,B,0
158168,0,193.1577,142.359,86.848,-97.474,3.276,9.706,1.24164262178e-05,2.75493608632e-05,-1.03E-06,F,0
158198,0,524.5155,438.546,267.603,-105.75,1.294,9.893,1.4892761778399998e-05,4.360517252519999e-05,1.30020392084e-05,A,0
158203,0,102.6223,87.121,53.163,-10.723,4.632,9.688,1.1659115177599998e-05,4.9899745665e-05,2.10473192468e-05,G,0
158204,9767,740.1085,342.753,209.154,-621.72,0.344,9.69,-3.86E-05,8.680051815819999e-05,7.904242354799999e-06,M,0
158223,9768,89.2267,46.899,28.625,-70.303,2.718,7.47,-3.51E-06,1.70451194716e-05,1.09110022472e-05,F,0
158245,0,308.3385,230.849,140.921,148.064,2.164,9.609,-1.78E-06,-3.57E-06,-3.62E-05,K,0
158246,0,450.7007,205.199,125.265,381.226,1.377,9.646,-1.63E-06,1.97166593624e-05,-1.12E-05,B,0
158253,0,726.869,547.202,334.068,-342.501,-0.898,8.409,3.19235730792e-05,7.62870786568e-05,1.89552602734e-05,M,0
158260,9769,47.5556,36.969,22.572,-19.63,5.564,8.95,-2.16E-05,9.81141932122e-05,-2.94E-05,G,0
158280,0,984.5662,645.384,394.121,630.491,-0.809,9.157,3.4891496508e-06,3.132467393e-06,2.7819172084e-06,K,0
158282,9771,71.5586,24.704,15.087,-65.443,4.777,9.05,-5.10E-05,1.5765560197199998e-05,1.40751520184e-05,G,0
158306,9772,263.5305,179.713,109.765,158.44,2.676,9.78,-3.02E-06,2.32334033426e-05,-2.57E-06,F,0
158329,0,132.9434,103.698,63.348,53.923,3.931,9.549,1.7900543683e-05,-1.21E-05,-5.94E-05,G,0
158332,0,76.256,63.382,38.721,17.272,4.709,9.12,3.64020305396e-05,-2.91E-05,1.05308137088e-05,K,0
158339,9773,155.0298,41.744,25.503,-147.11,1.358,7.31,4.932230877199999e-06,8.977457366019999e-05,-1.03E-05,K,0
158340,0,556.9698,460.01,281.039,140.084,0.791,9.52,-7.68E-06,5.4452810016e-06,4.517293924e-07,G,0
158345,9774,47.4176,36.856,22.517,-19.57,5.17,8.55,-3.61E-05,9.101938451979998e-05,-2.27E-05,K,0
158366,0,879.1988,332.206,203.003,788.302,-0.7,9.02,-1.68E-05,-1.44E-05,-9.41E-06,K,0
158376,9776,188.0806,120.786,73.816,-123.839,2.138,8.51,-7.78E-06,5.76292239336e-05,-2.60E-05,F,0
158378,0,118.1873,100.791,61.597,3.894,4.11,9.473,-5.97E-06,7.4724422003e-05,-9.06E-06,G,0
158379,9777,95.0174,77.258,47.217,28.809,3.311,8.2,1.7864773256e-05,3.106917088e-06,-8.26E-06,F,0
158400,9778,481.7405,398.588,243.646,-117.635,0.226,8.64,-1.42E-05,5.54758442282e-05,-3.08E-05,K,0
158426,9779,153.7347,100.828,61.648,98.324,1.646,7.58,6.552120214199999e-06,-5.28E-05,-2.89E-05,F,0
158431,9780,267.9388,206.93,126.529,113.849,0.41,7.55,1.63644593464e-05,3.638363432e-07,-1.28E-05,K,0
158432,0,237.7109,137.58,84.125,-174.646,2.581,9.461,5.600626856e-07,1.97289235088e-05,-3.15E-06,F,0
158434,9781,226.1985,152.058,92.977,139.281,1.928,8.7,-7.27E-06,1.6633248555e-05,-3.05E-05,A,0
158441,9782,75.598,62.754,38.375,17.446,3.487,7.88,-3.55E-06,3.9613192872e-05,9.7571504734e-06,F,0
158449,9783,266.703,75.459,46.147,-251.609,2.09,9.22,-3.37E-05,-7.93E-07,-2.59E-05,G,0
158452,0,205.7949,135.387,82.798,131.02,3.145,9.712,-1.98E-05,6.134628230499999e-05,-2.16E-05,F,0
158460,0,404.7611,103.308,63.183,-386.221,1.856,9.892,5.309353379e-06,2.4707144935e-05,-1.51E-05,F,0
158471,9784,105.0751,41.128,25.155,-93.362,4.683,9.79,1.96911090574e-05,7.90546876944e-05,9.811317119999998e-06,G,0
158474,9785,89.3414,75.642,46.267,10.932,2.035,6.79,-1.68E-05,2.6817600128e-05,2.9873416606e-06,F,0
158477,0,35.8279,30.561,18.693,0.517,6.326,9.097,-9.86E-06,1.97595838748e-05,3.8305017256e-06,K,0
158481,9786,9.2756,6.84,4.184,-4.663,12.313,12.15,1.43040827512e-05,-1.91E-05,3.887734408799999e-06,K,0
158489,9787,398.5236,252.924,154.721,-266.294,1.768,9.77,2.43422865796e-05,1.2956048659399998e-05,9.6600593144e-06,A,0
158490,9788,28.7816,21.093,12.903,14.73,7.534,9.83,1.05870243798e-05,-2.21E-05,-1.70E-05,K,0
158533,0,780.9432,382.751,234.233,639.147,-0.886,8.577,5.3768061842e-06,4.026728068e-06,-2.01E-05,A,0
158540,0,391.4052,256.137,156.761,251.034,1.433,9.396,-5.84E-05,6.842371679e-05,-3.38E-05,K,0
158548,0,210.781,124.055,75.93,-152.557,3.323,9.942,4.21825315428e-05,4.560218436399999e-05,2.90496747728e-05,F,0
158551,9789,167.4821,125.707,76.944,-79.546,3.26,9.38,-3.04E-05,-5.09E-06,-2.48E-05,G,0
158556,0,899.2143,732.198,448.191,-267.579,-0.615,9.154,-3.18E-05,8.5317578456e-06,1.420596958e-05,K,0
158574,0,308.4443,124.822,76.415,271.511,2.118,9.564,-1.22E-05,3.73872503004e-05,-3.24E-06,A,0
158578,0,712.9339,238.371,145.932,-655.864,0.722,9.987,2.16891429084e-05,-1.05E-05,-2.08E-05,G,0
158579,0,618.227,335.377,205.324,477.042,0.305,9.261,1.22242879242e-05,2.78273481816e-05,6.4621831406e-06,K,0
158588,0,476.6585,265.585,162.602,360.872,0.472,8.863,3.3542440403999995e-06,-3.21E-05,-2.40E-05,A,0
158596,0,1202.608,904.73,553.932,566.47,-1.095,9.306,1.5227981779999998e-06,-8.21E-06,-4.01E-05,K,0
158606,0,329.9029,210.755,129.045,218.553,1.484,9.076,5.250076671399999e-06,-1.78E-05,-1.60E-05,G,0
158607,9790,197.3142,167.134,102.336,22.944,1.334,7.81,1.3702117565399998e-05,-1.49E-06,1.0475625049999998e-06,F,0
158609,9791,191.5709,162.677,99.608,17.714,2.258,8.67,-1.42E-06,3.255108857e-06,-5.26E-06,F,0
158610,0,522.3824,77.502,47.455,514.417,1.213,9.803,-1.11E-05,4.5316020948e-06,-2.80E-05,K,0
158626,0,1303.0956,791.633,484.778,914.53,-0.812,9.763,-1.37E-05,1.49295542176e-05,-3.53E-06,M,0
158633,9792,308.7547,156.596,95.902,248.214,1.412,8.86,2.15930737616e-05,-2.27E-05,-5.34E-05,K,0
158636,9793,545.559,161.266,98.764,-511.736,0.596,9.28,1.2483879023e-05,7.64148301818e-05,-2.41E-07,K,0
158643,0,367.2962,222.466,136.253,258.555,1.487,9.312,-1.62E-06,2.41736545666e-05,-1.13E-05,A,0
158673,9794,142.0283,120.163,73.615,-17.714,3.548,9.31,8.6871037e-08,4.380344289199999e-06,1.87907163092e-05,F,0
158676,9795,377.1455,159.44,97.682,327.53,0.477,8.36,5.217372281e-06,3.9045976101e-05,-6.20E-06,G,0
158681,9796,1069.1514,844.327,517.292,403.244,-1.045,9.1,-5.49E-05,3.78573759124e-05,-8.25E-05,M,0
158686,9797,277.0624,219.42,134.435,-102.693,1.127,8.34,5.9501550284e-06,1.5006205132599998e-05,1.2867133597999998e-05,K,0
158693,0,170.929,77.12,47.252,-145.04,3.823,9.987,1.56970853798e-05,1.8283798258e-05,1.4131362689399998e-05,G,0
158698,9798,104.7999,82.764,50.713,-39.514,3.098,8.2,2.59458237214e-05,1.7942446183199998e-05,1.67129655066e-05,F,0
158734,9799,196.1974,75.494,46.27,175.08,1.067,7.53,-2.08E-06,0.000102513,4.5924118207e-05,K,0
158749,9800,159.0077,101.481,62.205,105.43,0.853,6.86,1.6820276787599996e-05,1.57624941606e-05,4.6981900834e-06,A,0
158763,9801,125.6129,98.283,60.251,-49.887,3.845,9.34,2.1564457419999995e-06,8.766820651599998e-06,-1.04E-05,F,0
158770,9802,316.0343,71.623,43.91,304.663,-0.009,7.49,-4.78E-07,-8.43E-06,-7.36E-06,A,0
158773,0,416.8495,311.608,191.042,200.416,1.419,9.519,1.09825431012e-05,8.511317601599998e-06,-1.20E-05,K,0
158789,0,193.458,157.579,96.621,57.089,3.197,9.63,1.1727589995e-05,9.1950437634e-06,-6.90E-06,F,0
158795,0,775.1077,400.273,245.453,616.706,-0.206,9.241,1.9428451922e-06,-4.73E-07,-1.43E-05,K,0
158796,0,365.6366,153.912,94.382,317.952,1.975,9.79,4.0257060558e-06,3.73944043858e-05,-7.63E-06,A,0
158801,0,480.2039,230.477,141.336,396.863,0.863,9.27,-4.89E-06,3.4528682176999994e-05,-1.43E-05,A,0
158802,0,334.4825,251.217,154.056,-158.226,2.051,9.673,1.5833013002399998e-05,-8.15E-06,-4.58E-06,G,0
158804,0,451.4264,323.704,198.517,-244.115,1.099,9.372,6.688047836799999e-06,5.66317400264e-05,-4.82E-05,K,0
158824,0,557.4675,467.669,286.855,-98.84,0.36,9.091,-1.74E-05,1.946933241e-05,-3.35E-05,M,0
158832,0,280.1233,31.886,19.559,277.614,2.386,9.623,-1.38E-05,4.93407049916e-05,2.4058167188e-06,F,0
158834,0,154.187,115.764,71.01,-73.006,3.606,9.546,1.23162690222e-05,-5.22E-06,5.3849822818e-06,F,0
158840,9803,234.7418,38.923,23.877,230.258,2.607,9.46,8.186317722e-06,1.5455890500599997e-05,-2.99E-06,G,0
158858,0,461.8287,174.077,106.8,414.218,1.495,9.817,-1.85E-05,-1.32E-05,-8.70E-06,K,0
158881,0,471.8568,283.219,173.776,-335.019,0.894,9.263,1.30633599404e-05,4.98067425548e-05,6.1698876514e-06,K,0
158883,0,358.8564,166.095,101.914,301.337,1.911,9.686,-1.32E-05,3.02934636202e-05,-1.44E-05,F,0
158888,0,170.9665,120.956,74.22,-95.345,3.208,9.373,9.928848523e-06,3.31479436948e-05,9.60691468e-07,F,0
158927,0,397.0878,265.611,163.032,246.069,1.82,9.814,8.652355285199999e-06,-1.61E-05,-3.23E-05,F,0
158940,9805,74.742,43.556,26.737,54.538,3.052,7.42,-7.53E-06,1.4584114094e-06,-2.80E-05,F,0
158943,9806,103.4228,69.634,42.746,-63.405,3.687,8.76,2.53469245722e-05,1.2892683902999998e-05,4.2699669716e-05,F,0
158946,0,211.8115,157.534,96.705,-103.418,2.629,9.259,-9.06E-07,-3.35E-06,-3.61E-05,A,0
158948,9807,61.2971,51.401,31.554,-10.935,2.803,6.74,9.0877324824e-06,2.24771143146e-05,-1.19E-05,F,0
158958,9808,3397.8207,1893.744,1162.65,2570.441,-4.726,7.93,1.3982148908199996e-05,0.000128811,7.090720643599999e-06,B,0
158974,9809,287.3783,242.363,148.818,41.227,-1.022,6.27,-1.20E-05,-2.99E-05,-2.14E-05,M,0
158987,0,480.4666,134.281,82.46,453.891,0.729,9.137,2.8033794646e-06,4.994573621399999e-06,-3.17E-06,A,0
158991,9810,177.6689,149.35,91.716,29.138,3.482,9.73,-1.55E-05,5.111696219519999e-05,-2.41E-06,F,0
159018,9811,229.5693,193.102,118.607,-36.686,1.785,8.59,-1.74E-05,4.53855177776e-05,-1.82E-05,K,0
159024,0,320.819,266.954,163.973,69.088,2.158,9.689,-1.13E-05,1.12084077974e-05,-9.92E-06,F,0
159026,0,204.2282,161.226,99.031,76.865,3.166,9.717,9.650861204599998e-06,3.29660255232e-05,-3.81E-06,F,0
159028,9812,490.3936,322.252,197.939,-312.186,-1.373,7.08,-2.43E-05,-1.56E-05,-7.71E-06,M,0
159038,9813,133.6236,113.528,69.736,-10.17,1.731,7.36,-4.95E-06,-3.59E-05,-7.26E-06,F,0
159039,0,308.4802,262.266,161.102,-20.564,1.922,9.368,2.31168939518e-05,1.68867075806e-05,-1.56E-05,K,0
159043,9814,283.736,218.918,134.481,120.399,0.485,7.75,-1.32E-05,-2.10E-05,-2.38E-05,A,0
159059,9815,110.2992,87.974,54.052,38.794,2.347,7.56,1.97268794844e-05,-2.57E-05,-8.90E-06,F,0
159066,9817,1323.4407,609.053,374.229,1113.779,-2.629,7.98,-2.63E-06,-3.77E-06,-1.60E-05,B,0
159067,9816,564.9445,328.535,201.868,412.888,-0.44,8.32,-2.20E-06,-3.74E-06,-2.97E-05,M,0
159081,0,235.2997,171.852,105.602,121.165,1.713,8.571,-2.13E-05,-2.76E-05,-8.28E-05,G,0
159090,0,72.9711,62.105,38.166,3.346,5.581,9.897,6.74528052e-07,2.19732623e-05,-2.30E-05,K,0
159091,0,930.6201,455.841,280.131,761.439,-0.039,9.805,-3.10E-06,3.61679897458e-05,-6.35E-06,K,0
159102,0,696.634,159.676,98.134,-670.949,0.754,9.969,-1.41E-06,3.63345777344e-05,-7.80E-05,K,0
159104,0,408.2203,116.184,71.406,384.768,1.167,9.221,4.522199582559999e-05,7.413778700019999e-05,-3.82E-05,K,0
159112,9818,119.7179,71.238,43.785,-85.676,3.939,9.33,6.443786921e-06,-2.18E-05,-1.26E-05,G,0
159124,0,406.2462,267.898,164.691,257.183,1.193,9.237,-1.18E-05,2.27080890718e-05,-5.22E-05,K,0
159133,0,84.5634,67.576,41.545,29.301,4.656,9.292,-5.76E-06,3.42251445536e-05,-1.56E-06,G,0
159135,0,318.1382,176.314,108.396,241.611,1.842,9.355,-3.10E-05,-7.07E-06,-3.46E-05,K,0
159137,0,292.2097,106.738,65.625,263.983,0.876,8.204,-8.26E-06,2.97037625808e-05,-1.80E-05,A,0
159138,9819,258.7424,212.454,130.621,-68.912,-0.104,6.96,-2.89E-05,-1.30E-05,-3.09E-05,K,0
159142,0,281.392,52.587,32.332,274.537,2.125,9.372,-2.90E-07,-1.57E-05,-1.51E-05,A,0
159147,0,138.5645,99.55,61.21,-74.453,3.851,9.559,-7.60E-07,-1.29E-06,-2.04E-05,F,0
159157,0,497.1813,351.523,216.158,277.302,1,9.483,-3.48E-06,-5.18E-05,-5.64E-05,K,0
159171,0,278.6479,232.113,142.745,-58.239,2.378,9.603,-8.57E-06,-1.37E-05,-1.29E-05,A,0
159172,0,663.8888,385.31,236.96,485.937,-0.414,8.696,-3.30E-06,1.09631248694e-05,1.5936236234599998e-05,K,0
159176,9820,75.8799,61.852,38.04,22.025,4.069,8.47,1.13463794444e-05,2.01111560716e-05,2.15736555298e-05,F,0
159177,0,66.4832,54.923,33.779,16.199,5.291,9.405,-1.56E-05,-1.60E-06,7.654871378e-06,G,0
159181,0,219.877,63.988,39.357,-206.646,2.874,9.585,-1.45E-05,1.4513595252199998e-05,-9.43E-07,F,0
159198,0,728.9036,588.773,362.159,231.273,-0.127,9.186,-5.13E-06,4.43062728944e-05,8.897638213199999e-06,K,0
159212,9821,97.5827,81.198,49.949,-20.842,4.513,9.46,7.143865277999999e-07,-2.33E-05,-4.68E-05,G,0
159218,0,247.7228,186.075,114.476,-116.78,2.823,9.793,-3.65E-05,-3.48E-05,-8.69E-05,F,0
159237,9822,581.8477,385.668,237.29,365.377,-0.924,7.9,-1.44E-05,-2.39E-05,-1.98E-05,A,0
159254,0,149.952,78.329,48.204,-118.434,3.77,9.65,-1.02E-05,-2.88E-06,9.2768047394e-06,G,0
159260,9823,306.4226,257.006,158.166,-53.161,0.948,8.38,-2.75E-05,1.9312964543399995e-05,-2.55E-05,K,0
159267,0,94.7658,73.336,45.137,-39.56,3.932,8.815,1.37583282364e-05,2.08766432094e-05,2.75309646436e-05,F,0
159281,0,235.0545,190.867,117.491,-70.824,2.373,9.229,9.680499558399998e-06,4.49685368e-06,-4.59E-06,A,0
159291,0,341.6116,290.685,178.95,-13.326,0.96,8.628,-1.49E-05,1.4763988241199998e-05,-6.44E-05,K,0
159297,9824,252.7041,204.095,125.648,80.108,1.807,8.82,-4.27E-07,2.78488104378e-05,-1.82E-06,A,0
159301,9825,184.6777,90.016,55.419,-151.432,0.688,7.02,-5.65E-06,3.2561308692e-05,-5.54E-06,K,0
159315,0,573.9825,297.994,183.473,454.965,-0.099,8.695,-2.16E-05,7.957693592859999e-05,-2.28E-05,M,0
159325,0,521.2506,439.842,270.823,69.971,1.033,9.618,-1.20E-05,-1.36E-05,-3.12E-05,K,0
159326,9826,2541.9345,1177.418,724.973,2132.963,-3.006,9.02,-3.69E-06,-1.87E-05,-4.76E-05,B,0
159329,9827,184.5018,157.108,96.737,0.114,-0.04,6.29,-1.18E-05,6.009431735999999e-05,5.787655088599999e-06,G,0
159337,9828,179.8547,148.941,91.713,41.87,0.885,7.16,2.0348262902e-06,3.5914530720199994e-05,-5.60E-06,K,0
159346,0,274.5893,50.637,31.183,268.072,1.555,8.748,-1.39E-05,-2.02E-06,-1.11E-05,K,0
159352,9829,23.745,18.422,11.345,9.784,5.012,6.89,1.911162814e-06,1.9959898266e-06,-1.74E-05,G,0
159353,0,378.5252,240.37,148.03,252.172,1.104,8.994,3.67484926754e-05,4.93182207232e-05,2.86551780636e-05,K,0
159355,9830,164.1358,135.663,83.548,-39.444,2.864,8.94,8.3426855886e-06,7.315154522719998e-05,5.2470106348e-06,F,0
159360,9831,406.4949,317.253,195.384,-162.522,-0.185,7.86,-4.52E-06,4.0793616963e-05,4.8964604502e-06,K,0
159367,9832,258.8975,106.721,65.73,226.535,1.604,8.67,-5.59E-06,1.16121026164e-05,-1.80E-06,B,0
159377,0,282.4401,207.385,127.738,142.993,2.267,9.522,-1.52E-05,4.0711855987e-05,-1.44E-05,K,0
159378,0,504.6671,186.2,114.69,-454.824,0.81,9.325,5.794809174e-06,2.44066733482e-05,-2.67E-05,K,0
159381,9833,289.1271,219.657,135.304,130.53,1.385,8.69,-5.90E-06,1.49653246446e-05,-5.58E-06,A,0
159405,0,238.5496,132.839,81.838,-180.45,2.385,9.273,-1.91E-05,-1.16E-05,1.15558919454e-05,F,0
159406,9834,349.8683,171.168,105.452,-286.338,1.14,8.86,1.1937102495999995e-06,-4.52E-06,-1.04E-05,K,0
159416,0,147.7757,103.276,63.63,-84.397,3.838,9.686,-9.09E-06,5.406444537999999e-05,-2.28E-05,F,0
159433,9835,385.834,271.662,167.397,-216.901,1.668,9.6,-1.97E-05,1.6615874347599997e-05,-2.46E-05,K,0
159434,9836,55.6793,43.747,26.957,21.441,1.302,5.03,9.8869460228e-06,1.26259387188e-05,-4.20E-06,A,0
159437,0,245.8429,197.149,121.486,82.536,2.673,9.626,-1.54E-05,2.6844172445199995e-05,-2.63E-06,F,0
159443,9837,82.9604,68.388,42.145,-20.721,3.466,8.06,1.90697256398e-05,-4.08E-05,-3.36E-05,G,0
159448,0,1010.8885,498.786,307.401,823.78,-0.207,9.817,2.1809740348e-06,-8.74E-06,-2.75E-05,K,0
159456,0,126.6872,86.092,53.061,76.304,4.032,9.546,3.1743698932e-06,1.62183116018e-05,-5.11E-06,F,0
159462,0,1759.8333,806.995,497.381,-1482.695,-1.738,9.489,-4.18E-05,-1.33E-05,1.37143817118e-05,K,0
159464,9838,141.6049,119.159,73.443,21.428,4.155,9.91,-8.54E-05,9.85362842508e-05,-2.48E-05,K,0
159468,0,125.8906,81.372,50.155,81.924,3.137,8.637,9.477119130599998e-06,-1.28E-05,-8.12E-06,F,0
159473,9839,263.7206,214.594,132.272,77.475,1.564,8.67,-3.79E-06,2.47061229228e-05,-1.21E-05,F,0
